timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1006640,118115815,5,1039772,189010555,5,1051088,156843283,5,1005640,158436303
60,5,1027232,499135373,5,1067756,535280667,5,1064420,294872626,5,1027024,390646913
120,5,1028024,669221479,5,1065248,814757548,5,1065080,421778238,5,1030852,752621225
180,5,1031456,662245265,5,1064456,861216214,5,1066796,483237589,5,1026760,650951974
240,5,1030664,672181882,5,1065908,846161640,5,1063760,430595865,5,1030060,728894479
300,5,1028024,603324851,5,1065644,874377603,5,1064948,461367889,5,1031248,735377324
360,5,1027760,667446397,5,1066436,822437944,5,1064156,457324107,5,1033624,765679192
420,5,1030004,710093878,5,1069472,881265747,5,1065344,420944579,5,1031248,686595708
480,5,1030004,741060611,5,1069472,855077887,5,1066400,462763816,5,1030588,666663955
540,5,1028948,678064988,5,1066568,863640172,5,1065608,497272399,5,1030852,670116860
600,5,1029476,668874167,5,1067756,827792539,5,1065872,447644532,5,1031380,703595100
